     27.84,      5019,
     27.85,      4746,
     27.86,      4306,
     27.87,      4071,
     27.88,      3792,
     27.89,      3543,
      27.9,      3511,
     27.91,      3263,
     27.92,      3205,
     27.93,      3233,
     27.94,      3294,
     27.95,      3504,
     27.96,      3614,
     27.97,      3919,
     27.98,      4161,
     27.99,      4454,
        28,      4952,
     28.01,      5428,
     28.02,      5900,
     28.03,      6468,
     28.04,      7063,
     28.05,      7482,
     28.06,      7902,
     28.07,      8393,
     28.08,      8592,
     28.09,      9005,
      28.1,      9196,
     28.11,      9590,
     28.12,      9266,
     28.13,      9246,
     28.14,      9026,
     28.15,      8787,
     28.16,      8738,
     28.17,      8232,
     28.18,      7701,
     28.19,      7269,
      28.2,      6991,
     28.21,      6832,
     28.22,      6689,
     28.23,      6587,
     28.24,      6624,
     28.25,      6772,
     28.26,      7123,
     28.27,      7514,
     28.28,      8155,
     28.29,      9466,
      28.3,     10672,
     28.31,     12376,
     28.32,     14604,
     28.33,     16936,
     28.34,     19847,
     28.35,     22899,
     28.36,     26751,
     28.37,     30494,
     28.38,     34991,
     28.39,     38644,
      28.4,     42258,
     28.41,     46021,
     28.42,     49428,
     28.43,     52449,
     28.44,     54348,
     28.45,     56075,
     28.46,     56433,
     28.47,     56403,
     28.48,     55819,
     28.49,     54197,
      28.5,     51879,
     28.51,     49356,
     28.52,     46665,
     28.53,     43553,
     28.54,     40401,
     28.55,     37281,
     28.56,     35104,
     28.57,     32938,
     28.58,     32010,
     28.59,     31532,
      28.6,     31668,
     28.61,     33146,
     28.62,     36240,
     28.63,     40368,
     28.64,     46391,
     28.65,     53844,
     28.66,     63685,
     28.67,     75257,
     28.68,     88866,
     28.69,    110432,
      28.7,    131546,
     28.71,    154930,
     28.72,    178568,
     28.73,    202827,
     28.74,    227435,
     28.75,    248719,
     28.76,    268702,
     28.77,    290819,
     28.78,    305346,
     28.79,    314747,
      28.8,    324428,
     28.81,    324165,
     28.82,    319175,
     28.83,    309987,
     28.84,    299957,
     28.85,    279412,
     28.86,    262871,
     28.87,    241434,
     28.88,    218153,
     28.89,    195203,
      28.9,    169864,
     28.91,    148954,
     28.92,    130943,
     28.93,    113492,
     28.94,   98506.5,
     28.95,   85756.5,
     28.96,   76321.5,
     28.97,     67966,
     28.98,     64656,
     28.99,     63231,
        29,     65717,
     29.01,     70524,
     29.02,     78028,
     29.03,     87758,
     29.04,     99481,
     29.05,    121049,
     29.06,    137692,
     29.07,    158296,
     29.08,    178883,
     29.09,    196716,
      29.1,    215662,
     29.11,    231345,
     29.12,    245914,
     29.13,    258094,
     29.14,    264529,
     29.15,    272706,
     29.16,    272391,
     29.17,    267742,
     29.18,    260296,
     29.19,    249212,
      29.2,    233453,
     29.21,    215390,
     29.22,    197438,
     29.23,    179240,
     29.24,    157607,
     29.25,    141627,
     29.26,    121822,
     29.27,    107092,
     29.28,     89131,
     29.29,     77520,
      29.3,     64603,
     29.31,     54999,
     29.32,     46450,
     29.33,     39239,
     29.34,     33565,
     29.35,     28999,
     29.36,     25558,
     29.37,     23414,
     29.38,     21246,
     29.39,     19690,
      29.4,     18678,
     29.41,     17934,
     29.42,     16916,
     29.43,     16293,
     29.44,     15935,
     29.45,     15409,
     29.46,     15366,
     29.47,     14773,
     29.48,     14792,
     29.49,     14566,
      29.5,     14171,
     29.51,     13948,
     29.52,     13956,
     29.53,     13800,
     29.54,     13695,
     29.55,     13728,
     29.56,     13539,
     29.57,     13506,
     29.58,     13220,
     29.59,     13444,
      29.6,     13432,
     29.61,     13517,
     29.62,     13488,
     29.63,     14023,
     29.64,     14678,
     29.65,     15715,
     29.66,     16848,
     29.67,     18341,
     29.68,     20711,
     29.69,     24054,
      29.7,     28175,
     29.71,     33436,
     29.72,     39811,
     29.73,     47284,
     29.74,     55557,
     29.75,     65487,
     29.76,     76266,
     29.77,     86767,
     29.78,     96759,
     29.79,    111554,
      29.8,    124228,
     29.81,    135669,
     29.82,    144713,
     29.83,    151207,
     29.84,    156604,
     29.85,    157998,
     29.86,    156740,
     29.87,    152805,
     29.88,    147237,
     29.89,    142460,
      29.9,    133654,
     29.91,    125426,
     29.92,    112923,
     29.93,    103173,
     29.94,   91961.5,
     29.95,   80333.5,
     29.96,     69441,
     29.97,     61224,
     29.98,     54038,
     29.99,     47258,
        30,     40979,
     30.01,     36154,
     30.02,     32698,
     30.03,     30419,
     30.04,     29206,
     30.05,     29305,
     30.06,     31073,
     30.07,     33838,
     30.08,     38259,
     30.09,     42834,
      30.1,     49272,
     30.11,     54755,
     30.12,     61592,
     30.13,     68591,
     30.14,     74612,
     30.15,     80876,
     30.16,     86305,
     30.17,     90576,
     30.18,     93658,
     30.19,     96687,
      30.2,     96798,
     30.21,     96164,
     30.22,     94330,
     30.23,     90607,
     30.24,     86513,
     30.25,     81203,
     30.26,     75504,
     30.27,     69299,
     30.28,     62044,
     30.29,     55429,
      30.3,     48699,
     30.31,     42793,
     30.32,     37247,
     30.33,     31813,
     30.34,     26584,
     30.35,     22359,
     30.36,     19046,
     30.37,     16046,
     30.38,     13789,
     30.39,     12223,
      30.4,     11107,
     30.41,     10089,
     30.42,     10106,
     30.43,      9979,
     30.44,     10542,
     30.45,     10921,
     30.46,     11421,
     30.47,     12423,
     30.48,     13014,
     30.49,     13805,
      30.5,     14675,
     30.51,     15184,
     30.52,     16267,
     30.53,     16324,
     30.54,     16557,
     30.55,     16537,
     30.56,     16551,
     30.57,     16039,
     30.58,     15487,
     30.59,     14478,
      30.6,     13735,
     30.61,     12321,
     30.62,     11399,
     30.63,     10420,
     30.64,      9249,
     30.65,      8299,
     30.66,      7037,
     30.67,      6420,
     30.68,      5547,
     30.69,      4714,
      30.7,      4155,
     30.71,      3453,
     30.72,      2962,
     30.73,      2727,
     30.74,      2388,
     30.75,      2217,
     30.76,      1981,
     30.77,      1837,
     30.78,      1838,
     30.79,      1675,
      30.8,      1670,
     30.81,      1523,
     30.82,      1558,
     30.83,      1503,
     30.84,      1438,
     30.85,      1426,
     30.86,      1504,
     30.87,      1420,
     30.88,      1425,
     30.89,      1356,
      30.9,      1311,
     30.91,      1330,
     30.92,      1255,
     30.93,      1211,
     30.94,      1195,
     30.95,      1079,
     30.96,      1095,
     30.97,      1002,
     30.98,       970,
     30.99,       940,
        31,       926,
     31.01,       838,
     31.02,       793,
     31.03,       814,
     31.04,       749,
     31.05,       729,
     31.06,       696,
     31.07,       704,
     31.08,       678,
     31.09,       633,
      31.1,       629,
     31.11,       602,
     31.12,       565,
     31.13,       606,
     31.14,       586,
     31.15,       596,
     31.16,       561,
     31.17,       597,
     31.18,       570,
     31.19,       559,
      31.2,       577,
     31.21,       571,
     31.22,       589,
     31.23,       535,
     31.24,       561,
     31.25,       544,
     31.26,       562,
     31.27,       548,
     31.28,       503,
     31.29,       493,
      31.3,       485,
     31.31,       497,
     31.32,       455,
     31.33,       506,
     31.34,       476,
     31.35,       458,
     31.36,       475,
     31.37,       402,
     31.38,       409,
     31.39,       431,
      31.4,       436,
     31.41,       409,
     31.42,       392,
     31.43,       416,
     31.44,       397,
     31.45,       381,
     31.46,       350,
     31.47,       391,
     31.48,       397,
     31.49,       349,
      31.5,       367,
     31.51,       370,
     31.52,       402,
     31.53,       377,
     31.54,       386,
     31.55,       360,
     31.56,       351,
     31.57,       348,
     31.58,       293,
     31.59,       344,
      31.6,       365,
     31.61,       329,
     31.62,       330,
     31.63,       309,
     31.64,       326,
     31.65,       308,
     31.66,       344,
     31.67,       315,
     31.68,       297,
     31.69,       317,
      31.7,       282,
     31.71,       302,
     31.72,       311,
     31.73,       301,
     31.74,       293,
     31.75,       310,
     31.76,       276,
     31.77,       316,
     31.78,       264,
     31.79,       291,
      31.8,       304,
     31.81,       286,
     31.82,       285,
     31.83,       327,
     31.84,       326,
     31.85,       323,
     31.86,       287,
     31.87,       304,
     31.88,       317,
     31.89,       368,
      31.9,       339,
     31.91,       328,
     31.92,       363,
     31.93,       345,
     31.94,       325,
     31.95,       342,
     31.96,       326,
     31.97,       360,
     31.98,       336,
     31.99,       340,
        32,       306,
     32.01,       332,
     32.02,       315,
     32.03,       314,
     32.04,       287,
     32.05,       292,
     32.06,       293,
     32.07,       289,
     32.08,       266,
     32.09,       251,
      32.1,       278,
     32.11,       248,
     32.12,       282,
     32.13,       242,
     32.14,       261,
     32.15,       217,
     32.16,       236,
     32.17,       247,
     32.18,       263,
     32.19,       249,
      32.2,       242,
     32.21,       241,
     32.22,       237,
     32.23,       278,
     32.24,       252,
     32.25,       229,
     32.26,       249,
     32.27,       272,
     32.28,       261,
     32.29,       244,
      32.3,       249,
     32.31,       234,
     32.32,       220,
     32.33,       222,
     32.34,       239,
     32.35,       263,
     32.36,       216,
     32.37,       247,
     32.38,       224,
     32.39,       247,
      32.4,       217,
     32.41,       253,
     32.42,       224,
     32.43,       197,
     32.44,       259,
     32.45,       233,
     32.46,       261,
     32.47,       218,
     32.48,       219,
     32.49,       224,
      32.5,       215,
     32.51,       204,
     32.52,       232,
     32.53,       214,
     32.54,       245,
     32.55,       207,
     32.56,       262,
     32.57,       256,
     32.58,       213,
     32.59,       249,
      32.6,       266,
     32.61,       232,
     32.62,       245,
     32.63,       257,
     32.64,       225,
     32.65,       240,
     32.66,       277,
     32.67,       261,
     32.68,       259,
     32.69,       234,
      32.7,       250,
     32.71,       246,
     32.72,       225,
     32.73,       235,
     32.74,       241,
     32.75,       223,
     32.76,       254,
     32.77,       202,
     32.78,       202,
     32.79,       211,
      32.8,       201,
     32.81,       201,
     32.82,       210,
     32.83,       203,
     32.84,       216,
     32.85,       201,
     32.86,       190,
     32.87,       198,
     32.88,       186,
     32.89,       195,
      32.9,       187,
     32.91,       199,
     32.92,       194,
     32.93,       194,
     32.94,       192,
     32.95,       194,
     32.96,       221,
     32.97,       224,
     32.98,       196,
     32.99,       197,
        33,       210,
